Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Lorenzo Pellegrini,Sassuolo,23,M(C),13(6),1152,-,0.8,31.1,78,0.2,1.5,-,6.74
Emil Hallfredsson,Verona,35,AM(C),15(1),1220,1,1.2,34.8,79.7,1,1.6,0.1,6.74
Nicola Leali,Frosinone,26,GK,33,2970,-,-,26.2,48.7,-,8.7,-,6.74
Kwadwo Asamoah,Juventus,30,"D(L),M(CL)",6(5),567,1,0.9,31.1,90.9,0.1,1.7,0.1,6.73
Andrea Bertolacci,AC Milan,28,M(C),21(6),1804,1,0.8,35.6,81.8,0.1,1.6,-,6.73
Vid Belec,Carpi,29,GK,30,2700,-,-,24,34.2,-,6.2,-,6.73
Emiliano Moretti,Torino,38,D(CL),35,3150,1,0.4,56.5,87.5,0.1,4.5,-,6.72
Stephan Lichtsteiner,Juventus,35,"D(R),M(R)",22(4),1832,1,0.7,30.3,76.2,0.6,1.2,-,6.72
Lorenzo Crisetig,Bologna,26,M(C),4(1),354,-,0.4,39.6,76.8,-,1.2,-,6.72
Giancarlo González,Palermo,31,D(C),35,3138,-,0.1,27.9,77.4,-,4.1,-,6.72
Luca Paganini,Frosinone,26,M(R),21(6),1843,2,0.8,17.7,68.5,0.3,0.6,-,6.72
Stefano Sabelli,Carpi,26,M(R),6(1),558,-,0.7,20.4,60.1,0.1,1.6,-,6.71
Nicola Sansone,Sassuolo,27,"AM(LR),FW",28(9),2544,4,1.1,24.6,79.6,0.4,0.3,0.1,6.71
Luis Muriel,Sampdoria,28,"AM(CL),FW",19(13),1692,5,0.9,15,74.5,0.1,0.3,0.1,6.71
Remo Freuler,Atalanta,27,DMC,5(1),451,-,0.5,25.5,79.1,0.2,1,-,6.71
Fredy Guarín,Inter,33,M(CR),11(5),971,1,0.8,28.4,77.1,0.2,1.4,-,6.71
Federico Dionisi,Frosinone,32,"AM(L),FW",28(4),2450,4,0.9,18.1,68.3,0.3,0.4,0.2,6.71
Matías Fernández,Fiorentina,33,AM(C),11(11),1071,3,1,28.8,90.7,0.4,0.7,0.2,6.70
Pedro Pereira,Sampdoria,21,"D(R),M(R)",7(2),643,1,0.2,25.1,80.1,0.4,1.7,-,6.70
Modibo Diakité,Frosinone,32,D(CR),18,1620,-,0.2,26.7,73,-,1.9,-,6.70
Afriyie Acquah,Torino,27,DMC,22(7),1893,3,0.9,21.8,75.4,0.7,1.3,0.1,6.70
Marco Crimi,Carpi,29,M(C),10(9),965,1,0.5,16.7,68.5,0.4,1.2,0.1,6.70
Mirko Gori,Frosinone,26,M(C),26(2),2173,-,0.5,32.5,74.3,0.2,2.3,-,6.70
Mirko Valdifiori,Napoli,33,DMC,6,458,-,1.7,71.8,85.8,1.5,3,-,6.69
Franco Brienza,Bologna,40,M(CR),16(13),1678,3,1.4,27.9,80.5,1.1,2,0.1,6.69
Alessio Cerci,Genoa,31,"M(R),FW",6(5),548,1,0.5,14.4,75.9,0.6,0.4,-,6.69
Aleandro Rosi,Frosinone,32,"D(R),M(R)",24(3),2163,-,0.5,22,71.3,0.6,1.4,-,6.69
Daniel Ciofani,Frosinone,33,FW,33(4),2913,1,1.1,16.3,62.1,-,0.2,-,6.68
Thomas Heurtaux,Udinese,30,D(CR),10(5),1075,-,0.1,24.7,77.9,-,1.1,-,6.68
Raffaele Maiello,Empoli,27,M(C),4(8),469,-,0.7,30.2,86.7,0.3,1.7,-,6.68
Isaac Cofie,Carpi,28,M(C),26(3),2152,1,0.4,30.7,73.3,0.1,2,0.1,6.68
Luca Marrone,Carpi,29,"D(C),DMC",9,728,-,0.8,34.8,78.6,-,2.7,-,6.68
Manuel Pucciarelli,Empoli,28,FW,33(5),3035,3,1.2,26.9,83.1,0.2,0.2,0.1,6.68
Yuto Nagatomo,Inter,32,"D(LR),M(LR)",19(3),1649,-,0.5,33.4,82.9,0.8,1,-,6.68
Silvan Widmer,Udinese,26,"D(R),M(R)",21(6),1904,2,0.6,22.5,68.4,0.5,1.1,-,6.68
Federico Marchetti,Lazio,36,GK,29,2550,-,-,23,64.4,-,6.3,-,6.68
Matteo Bianchetti,Verona,26,D(C),17(6),1581,-,0.2,30.5,76.7,0.1,2.7,-,6.68
Dries Mertens,Napoli,32,"AM(CLR),FW",6(27),1086,5,1,16.2,77,0.3,0.4,0.1,6.68
Manuel Pasqual,Fiorentina,37,"D(L),M(L)",12(5),1032,2,1.3,33.6,82.5,1.2,0.6,-,6.68
Serge Gakpé,Genoa,32,"AM(LR),FW",8(5),774,1,0.8,15.2,73.1,0.2,0.2,0.1,6.67
Nikola Kalinic,Fiorentina,31,FW,25(11),2571,3,0.5,16,78.8,-,0.1,0.1,6.67
Andrea Rispoli,Palermo,30,"D(R),M(R)",16(6),1421,4,0.9,24.6,74,0.9,1,-,6.67
Fabio Quagliarella,Sampdoria,36,FW,13(3),1223,-,0.7,16.4,69.6,0.4,1.1,0.1,6.67
Andrea Ranocchia,Sampdoria,31,D(C),13(1),1142,-,0.4,35.2,85,-,3.8,-,6.67
Jacopo Sala,Verona,27,"D(R),M(CR)",17(1),1484,1,0.9,31.6,76.3,1.1,1.3,-,6.67
Germán Denis,Atalanta,37,FW,12(3),977,1,1.1,22.7,70.7,-,0.3,0.1,6.67
Mattia Destro,Bologna,28,FW,25(2),2140,3,0.4,15.6,64.1,-,0.6,-,6.67
Guglielmo Stendardo,Atalanta,38,D(C),12(3),1108,-,0.1,26.7,82.5,-,1.5,-,6.67
Mattia Cassani,Sampdoria,35,"D(CR),M(R)",23(2),2030,1,0.3,38.5,80,0.3,2.5,-,6.66
Danilo Soddimo,Frosinone,31,AM(L),20(8),1794,2,1.6,25,70.1,1,1,0.1,6.66
Joel Obi,Torino,28,M(CR),7(3),492,-,0.5,16.9,79.3,-,0.6,-,6.66
Ervin Zukanovic,Sampdoria,32,D(CL),14(2),1331,-,0.1,40.3,82.6,0.1,3.8,-,6.66
Fabio Quagliarella,Torino,36,FW,16,1354,-,0.5,18.4,67.8,0.1,1.2,-,6.66
Adriano Russo,Frosinone,32,D(C),9(1),883,-,0.3,22.1,76.9,-,1.9,-,6.66
Joaquín Correa,Sampdoria,24,"AM(CL),FW",14(11),1308,1,0.8,23.9,83.8,0.1,1.4,-,6.66
Tino Costa,Genoa,34,M(C),12,931,-,1.3,53.4,81.3,0.7,4,0.2,6.66
Mauro Zárate,Fiorentina,32,"M(CLR),FW",6(9),696,1,0.8,16.9,84.6,0.1,0.3,-,6.66
Edoardo Goldaniga,Palermo,25,D(C),14(3),1213,-,0.2,20.2,68.2,-,2.2,0.1,6.66
Ivaylo Chochev,Palermo,26,DMC,21(6),1742,2,0.4,28.7,78.3,0.2,0.8,-,6.66
Rodrigo Palacio,Inter,37,"AM(CLR),FW",15(12),1399,4,1.1,19.3,81.8,0.4,0.6,-,6.65
Nicolas Frey,Chievo,35,D(CLR),17(2),1484,-,0.2,31.4,74,0.3,2.2,-,6.65
Panagiotis Tachtsidis,Genoa,28,DMC,7(17),826,2,0.4,21.1,71.5,-,1.3,-,6.65
Iván Piris,Udinese,30,D(CLR),20(7),1866,-,0.1,27.5,81.3,0.3,2.4,-,6.65
Leandro Greco,Verona,32,M(C),22(4),1899,-,0.8,36.4,85.9,0.2,3.3,-,6.65
Vasco Regini,Sampdoria,28,D(CL),14,1207,-,0.1,36.1,83.8,-,0.9,-,6.64
Saphir Taïder,Bologna,27,M(C),25(4),2111,1,0.7,35.6,85.1,0.2,1.9,0.1,6.64
Ivan Strinic,Napoli,31,D(L),3(2),252,-,0.2,37.6,89.4,0.2,0.8,-,6.64
Mario Suárez,Fiorentina,32,M(C),5(4),454,-,0.1,52.1,92.5,-,2,-,6.63
Etrit Berisha,Lazio,30,GK,9(2),870,-,-,15.1,64.5,-,4.7,-,6.63
Duván Zapata,Udinese,28,FW,15(10),1515,2,0.5,12.2,67.2,0.2,0.2,-,6.63
Khouma Babacar,Fiorentina,26,FW,11(7),802,1,0.3,10.3,70.3,0.1,0.1,-,6.63
Luca Lezzerini,Fiorentina,24,Goalkeeper,1(1),109,-,-,19,57.9,-,3.5,-,6.63
Fabrizio Poli,Carpi,30,D(C),10,850,-,0.2,23.7,71.7,-,1.8,-,6.62
Stefano Sturaro,Juventus,26,M(CL),11(8),1023,-,0.6,23.9,77.8,0.3,0.7,-,6.62
Ângelo Da Costa,Bologna,35,GK,5,450,-,0.2,27.4,62.8,-,6.6,-,6.62
Orestis Karnezis,Udinese,33,GK,38,3420,-,-,24.8,48.7,-,7.9,-,6.62
Arlind Ajeti,Frosinone,25,D(C),15(1),1218,-,0.3,21.1,69.7,-,2.3,-,6.61
Urby Emanuelson,Verona,33,"D(L),M(CLR)",6(5),621,1,0.9,28.1,84.5,1,2,-,6.61
Emanuele Suagher,Carpi,26,D(C),8(1),721,-,0.1,13.2,70.6,-,0.8,-,6.61
Panagiotis Kone,Udinese,31,M(CLR),2(3),229,1,1,22.8,89.5,0.4,2.2,-,6.61
Mato Jajalo,Palermo,31,M(C),24(4),2036,1,0.7,37.3,80.5,-,2.4,-,6.60
Marco D'Alessandro,Atalanta,28,M(LR),11(12),1160,2,0.7,14.1,73.2,0.7,0.4,-,6.60
Nicolò Cherubin,Atalanta,32,D(CL),10(4),1026,-,0.1,23.6,74.8,-,2,-,6.60
Gilberto,Fiorentina,26,"D(R),M(R)",3(2),281,-,0.6,26.2,80.9,0.4,1.2,-,6.60
Massimo Zappino,Frosinone,38,Goalkeeper,3(1),331,-,0.5,25.3,51.5,-,11,-,6.60
Francesco Lodi,Udinese,35,M(C),20(4),1871,1,1.3,51.9,81.3,1.2,6.1,-,6.60
Matteo Brighi,Bologna,38,M(C),14(9),1455,-,0.5,25.9,80.8,0.1,0.5,-,6.60
Pablo Armero,Udinese,32,"D(L),M(L)",5,419,-,0.4,24.4,69.7,0.8,2,-,6.60
Mario Balotelli,AC Milan,28,FW,8(12),828,1,1.2,14.3,72.4,1.1,0.7,-,6.60
Anthony Mounier,Bologna,31,AM(CLR),24(6),1942,2,1.1,20.6,72.3,0.6,0.6,-,6.60
Ronaldo,Empoli,29,Midfielder,1(1),91,-,0.5,49.5,87.9,-,4,-,6.60
Alberto Paloschi,Chievo,29,FW,19(2),1673,2,0.6,17.4,68.5,-,0.3,-,6.59
Marcel Büchel,Empoli,28,DMC,18(10),1582,1,0.8,30.5,81.9,0.1,0.8,0.1,6.59
Christian Maggio,Napoli,37,"D(R),M(R)",4(4),392,-,0.3,25.9,80.2,0.5,0.8,-,6.59
Marco Crimi,Bologna,29,M(C),1,46,-,-,16,56.3,-,-,-,6.59
Luca Toni,Verona,42,FW,20(3),1774,-,0.6,16,55,0.1,0.1,-,6.59
Marco Borriello,Atalanta,37,FW,8(7),851,1,0.6,14.1,79.6,0.1,0.5,-,6.59
Jasmin Kurtic,Atalanta,30,M(CL),30(2),2416,-,0.4,29.6,78.5,0.4,1.3,-,6.58
Ryder,Carpi,26,"AM(CLR),FW",14(1),1201,1,1.2,22.9,83.1,0.3,0.2,-,6.58
Cristian Raimondi,Atalanta,38,"D(R),M(R)",6(12),738,-,0.2,14.9,66.2,0.1,0.4,-,6.58
Alessio Cerci,AC Milan,31,"M(R),FW",8(5),760,1,1.2,15.9,72.5,1.1,0.5,0.1,6.58
William Vainqueur,Roma,30,DMC,4(12),593,2,0.3,23.9,92.4,0.1,1.1,-,6.58
Edenílson,Udinese,29,"D(R),M(CLR)",26(3),2214,-,0.7,30.1,75.7,0.7,1.5,-,6.58
Pawel Wszolek,Verona,27,"D(R),M(CLR)",23(3),1809,5,1.3,19,77.2,0.8,0.6,-,6.58
Daniele Croce,Empoli,36,M(C),19(9),1788,1,0.6,28.7,86.6,0.3,0.5,-,6.58
Giuseppe Pezzella,Palermo,21,"D(L),M(L)",7(2),595,-,0.4,21.1,71.6,0.7,0.9,-,6.57
Gregoire Defrel,Sassuolo,28,"AM(CR),FW",24(9),2051,3,0.8,17.7,82.5,-,0.1,-,6.57
Gastón Brugman,Palermo,26,M(C),10(4),968,1,1.3,43.2,83.5,0.1,3.1,0.2,6.57
Danilo Avelar,Torino,30,"D(L),M(L)",4(2),343,2,1.2,19.3,69.8,1,1.3,-,6.57
Juraj Kucka,Genoa,32,M(CL),1,90,-,-,46,80.4,-,3,-,6.57
Ervin Zukanovic,Roma,32,D(CL),6(3),524,1,0.3,31.2,83.6,0.2,1.3,-,6.57
Jerry Mbakogu,Carpi,26,FW,20(4),1700,2,1,18.8,66.4,0.2,0.2,-,6.57
Gilberto,Verona,26,"D(R),M(R)",0(5),178,-,0.2,18.2,71.4,0.8,1,-,6.57
Jakub Blaszczykowski,Fiorentina,33,"D(R),M(CR)",9(6),761,1,0.8,27.7,81.7,0.3,0.3,-,6.56
Antonio Di Gaudio,Carpi,29,AM(L),16(13),1508,3,0.5,12,75,0.3,0.2,-,6.56
Matteo Politano,Sassuolo,25,"AM(LR),FW",11(15),986,2,0.6,14.5,75.9,0.3,0.4,0.1,6.56
Lorenzo Ariaudo,Empoli,30,D(C),5,422,-,-,46.8,84.2,-,2.2,-,6.56
Wallace Oliveira,Carpi,25,D(R),1(5),157,1,0.7,11.7,78.6,0.3,1.3,-,6.56
Roberto Vitiello,Palermo,36,D(C),8(2),702,-,0.1,27,83.7,0.2,3.5,-,6.56
Zdravko Kuzmanovic,Udinese,31,M(C),13(3),1132,-,0.6,33.4,85.6,0.3,3.3,-,6.56
Kevin Strootman,Roma,29,DMC,2(3),190,1,0.6,34,92.9,0.2,0.6,0.2,6.56
David Ivan,Sampdoria,24,M(CR),12(9),1100,-,0.5,23.7,83.3,-,0.6,-,6.55
Gennaro Sardo,Chievo,40,"D(R),M(R)",3(3),331,-,0.7,26.3,85.4,0.5,2.5,-,6.55
Alessandro Diamanti,Atalanta,36,"M(CR),FW",9(7),861,1,1.4,31.1,73.9,1.6,2.4,0.1,6.55
Danilo Cataldi,Lazio,24,M(C),16(4),1350,3,1.1,42.4,84.3,0.4,2.6,-,6.55
Andrea Lazzari,Carpi,34,M(C),3(5),338,-,2,19,75.7,1.6,1.4,0.3,6.55
Oliver Kragl,Frosinone,29,AM(L),12(3),930,-,0.7,16.1,64.3,0.5,0.6,-,6.55
Niklas Moisander,Sampdoria,33,D(C),19(3),1776,-,0.3,36.9,86.1,-,3.1,-,6.55
Simone Padoin,Juventus,35,"D(LR),M(CLR)",6(6),579,-,0.4,21.5,90.3,0.3,1.2,-,6.54
Antonio Cassano,Sampdoria,36,"AM(CL),FW",14(10),1219,5,1.6,30.9,70.4,0.4,1,0.2,6.54
Oscar Hiljemark,Palermo,27,AM(C),36(2),2923,5,1.2,29.7,80.7,0.8,1.1,-,6.54
Sergio Floccari,Bologna,37,FW,10(8),1116,1,0.7,19.1,82.2,0.1,0.3,0.1,6.54
Luca Rizzo,Bologna,27,AM(CLR),17(6),1425,2,0.7,22.3,77.6,0.3,0.6,-,6.54
Modibo Diakité,Sampdoria,32,D(CR),7(1),651,-,-,27.9,77.1,-,1.1,-,6.54
Matteo Ciofani,Frosinone,31,D(R),14(4),1296,1,0.3,19.8,67.8,0.3,1.5,-,6.53
Gianpaolo Bellini,Atalanta,39,D(LR),11(4),949,-,0.1,27.5,79.9,0.3,1.1,-,6.53
Iago Falque,Roma,29,"AM(CLR),FW",13(9),1167,2,0.9,24.7,85.8,0.5,0.9,0.1,6.53
Filip Helander,Verona,26,D(C),21(3),1867,-,-,29.6,80,-,1.4,-,6.53
Lorenzo Ariaudo,Sassuolo,30,D(C),2(2),235,-,-,20.3,82.7,-,0.8,-,6.53
Manuel Iturra,Udinese,35,DMC,14(3),1032,1,0.3,24.8,84.4,0.1,1.4,-,6.53
Umar Sadiq,Roma,22,FW,2(4),189,-,0.2,6.5,69.2,-,-,-,6.53
Ciprian Tatarusanu,Fiorentina,33,GK,37,3311,-,-,25,73.1,-,4.4,-,6.53
Marco Benassi,Torino,24,AM(CR),21(11),1915,2,0.7,18.3,76,0.3,0.8,-,6.53
Diogo Figueiras,Genoa,28,"D(LR),M(R)",7(2),551,-,0.1,24.3,76.7,0.2,0.7,-,6.53
Rafael Márquez,Verona,40,D(C),9,759,-,0.4,45,80.5,0.2,4.1,-,6.53
Matías Silvestre,Sampdoria,34,D(C),21(4),1973,-,-,39.2,85.1,-,3,-,6.52
Giovanni Marchese,Genoa,34,"D(CL),M(L)",7(4),663,-,0.2,26.8,74.2,0.2,1.1,-,6.52
Alberto Gilardino,Palermo,36,FW,26(7),2361,2,0.6,16.2,72.6,-,0.1,-,6.52
Giampiero Pinzi,Chievo,38,M(C),9(9),987,-,0.4,26.3,83.3,0.1,1.7,-,6.52
Daniele Padelli,Torino,33,GK,35,3150,-,-,24.2,66.7,-,5.5,-,6.52
Edgar Barreto,Sampdoria,34,M(C),26(4),2168,1,0.4,33.4,81.5,0.1,1.9,-,6.52
Riccardo Fiamozzi,Genoa,26,Defender,4(4),478,-,0.4,21.4,82.5,0.3,1.1,-,6.52
Ricardo Kishna,Lazio,24,AM(LR),7(4),560,-,1.2,16.2,70.8,1.4,0.3,-,6.52
Matteo Fedele,Carpi,26,M(C),8,569,-,1,24.4,79.5,1,3.3,-,6.51
Aljaz Struna,Palermo,28,D(CR),22,1843,-,0.3,33.3,79.8,0.3,1.6,-,6.50
Robert Gucher,Frosinone,28,M(C),15(9),1370,-,0.8,23.6,74.6,0.5,2,-,6.50
Nenad Krsticic,Sampdoria,28,M(CR),6(4),543,1,0.5,29.7,80.8,0.2,1.9,-,6.50
Issa Cissokho,Genoa,34,"D(LR),M(R)",6(7),637,1,0.6,25.2,84.5,0.5,1,-,6.50
Olivier Ntcham,Genoa,23,AM(C),11(6),999,1,1.1,30.7,82.2,0.1,1.8,0.1,6.50
Emanuele Terranova,Sassuolo,32,D(C),3(3),335,-,-,22.8,89.8,-,4.2,-,6.50
Joan Verdú,Fiorentina,36,M(CR),1(4),182,-,0.6,32.4,93.8,-,0.6,-,6.50
Luca Siligardi,Verona,31,"AM(LR),FW",17(11),1410,-,0.9,15.4,72.7,0.6,0.5,-,6.50
Simone Pepe,Chievo,35,M(C),6(16),788,3,0.9,18.8,77.3,0.8,0.9,-,6.49
Antonio Floro Flores,Chievo,36,"AM(L),FW",8(6),651,-,0.4,14.8,72.9,0.2,0.6,-,6.49
José Reina,Napoli,36,GK,37,3330,-,-,24,78.3,-,5.7,-,6.49
José Mauri,AC Milan,23,M(C),3(2),247,-,1,30.6,90.2,-,2.2,-,6.49
Carlos Carmona,Atalanta,32,DMC,5(3),465,-,0.4,28.8,84.8,0.3,0.9,-,6.49
Samuel Souprayen,Verona,30,D(L),18(2),1583,-,0.7,36.2,79,0.4,2,-,6.49
Simone Zaza,Juventus,28,FW,5(14),663,-,0.3,8.7,75.9,0.1,0.2,0.1,6.48
Filippo Costa,Chievo,24,M(L),0(6),127,-,0.3,9,64.8,0.2,0.3,-,6.48
Dusan Basta,Lazio,34,"D(R),M(R)",21(2),1817,-,0.4,45.2,81.4,0.4,2.9,-,6.48
Josef Martínez,Torino,26,FW,10(11),921,1,0.7,7.6,83.1,-,0.3,-,6.48
Robin Quaison,Palermo,25,"M(CLR),FW",14(16),1505,2,0.9,16.1,75.2,0.6,0.5,-,6.48
Pierluigi Gollini,Verona,24,GK,25(1),2319,-,-,28.7,50.5,-,8.5,-,6.47
Alessandro Frara,Frosinone,36,M(C),14(6),1162,-,0.3,21.1,69.9,0.2,1,-,6.47
Davide Bertoncini,Frosinone,28,Defender,4(1),365,-,0.4,21.6,72.2,-,2.4,-,6.47
Angelo Palombo,Sampdoria,37,"D(C),DMC",3(4),382,-,-,28.1,79.7,-,1.9,-,6.47
Éder,Inter,32,"AM(CLR),FW",8(6),749,-,0.3,14.2,82.9,0.1,0.6,-,6.47
Michel Morganella,Palermo,30,"D(R),M(LR)",11(3),1023,1,0.3,24.7,73.7,0.2,1.1,-,6.47
Morgan De Sanctis,Roma,42,GK,4,360,-,-,16.5,69.7,-,3.8,-,6.47
Emil Hallfredsson,Udinese,35,AM(C),7(4),661,-,0.5,21.1,76.3,0.5,1.1,-,6.46
Aleksandar Trajkovski,Palermo,26,"AM(CL),FW",16(16),1653,1,0.8,15.2,81.5,0.6,0.4,-,6.46
Roberto Crivello,Frosinone,27,D(L),16(1),1439,1,0.8,26.8,73,0.4,1.6,0.1,6.46
Marcello Gazzola,Sassuolo,34,"D(R),M(R)",4(5),475,1,0.1,16.9,78.9,0.3,0.9,-,6.45
Darko Lazovic,Genoa,28,M(LR),6(9),649,2,0.9,17.4,68.6,0.7,0.1,-,6.45
Luiz Adriano,AC Milan,32,"AM(L),FW",12(14),1187,3,0.7,10.5,77.6,-,0.6,-,6.45
Luca Bittante,Empoli,25,D(R),3(13),513,-,0.2,18.6,78.2,0.2,0.8,-,6.45
Rafael,Verona,37,GK,12,1009,-,-,22.4,54.6,-,8.3,-,6.45
Marco Zambelli,Empoli,33,D(R),13(6),1250,-,0.2,32.2,83,0.2,1.5,-,6.45
Juanito Gómez,Verona,34,"AM(LR),FW",19(14),1836,-,0.7,18.9,69.4,0.1,0.3,-,6.44
Raphael Martinho,Carpi,31,AM(CL),10(1),686,-,0.5,17.9,72.1,0.5,0.5,-,6.44
Mohamed Fares,Verona,23,"D(L),M(L)",7(4),546,1,0.6,18.4,70.8,0.8,1.7,-,6.44
Giulio Migliaccio,Atalanta,38,DMC,3(15),521,-,0.2,13.1,66.1,0.1,0.2,-,6.44
David López,Napoli,29,"D(C),DMC",6(19),728,1,0.2,22.8,88.8,-,0.4,-,6.44
Juan Iturbe,Roma,26,AM(LR),3(9),399,-,0.5,7.8,70.2,-,0.4,-,6.43
Roberto Inglese,Chievo,27,FW,14(12),1379,1,0.4,12.8,69.3,0.1,0.2,-,6.43
Edson Braafheid,Lazio,36,D(L),3(2),334,-,-,21.8,71.6,0.2,1.8,-,6.43
Raman Chibsah,Frosinone,26,M(C),14(8),1163,2,0.7,20,78.1,-,0.7,0.1,6.43
Emil Krafth,Bologna,24,D(R),2(2),144,-,0.5,15.8,81,-,0.5,-,6.43
Davide Brivio,Atalanta,31,"D(L),M(L)",10(4),1008,-,0.4,35.4,78.6,0.4,1.2,-,6.42
Mattia Zaccagni,Verona,24,Midfielder,0(3),49,-,-,6.7,80,-,-,-,6.42
Luca Rigoni,Palermo,34,M(CR),8(2),679,-,0.6,21.4,81.8,0.1,1.8,-,6.42
Neto,Juventus,29,GK,3,270,-,-,11.7,94.3,-,2.7,-,6.42
Antonio Di Natale,Udinese,41,FW,12(11),1146,4,1,12.2,72.9,0.6,0.7,0.2,6.41
Davide Biondini,Sassuolo,36,M(C),12(10),1103,-,0.4,22.1,70.4,0.2,1.4,-,6.41
Alexander Merkel,Udinese,27,M(CR),1,58,-,1,32,75,-,2,-,6.40
Vasyl Pryyma,Frosinone,28,Defender,3(2),294,-,-,19.2,70.8,-,1.8,-,6.40
Vasilis Torosidis,Roma,34,"D(CLR),M(R)",6(5),574,-,0.4,28,82.5,0.2,1.5,-,6.40
Manolo Gabbiadini,Napoli,27,"AM(CLR),FW",4(19),543,3,0.5,6.6,76.2,-,-,-,6.40
Djamel Mesbah,Sampdoria,34,"D(L),M(L)",6(1),585,-,0.4,29.6,79.2,0.4,0.7,-,6.39
Igor Bubnjic,Carpi,26,D(C),8(1),722,-,0.1,24.8,79.8,-,4.7,-,6.39
Davide Zappacosta,Torino,27,"D(R),M(R)",13(12),1265,1,0.6,18.6,78.9,0.9,1.3,-,6.39
Luigi Giorgi,Atalanta,32,M(CR),0(1),13,-,1,16,100,-,1,-,6.39
Stefano Mauri,Lazio,39,"M(CLR),FW",6(6),503,1,0.4,15,78.9,0.1,0.8,-,6.39
Patric,Lazio,26,"D(CR),M(R)",6(3),583,-,0.3,39.1,81.8,0.6,2.2,-,6.39
Giampaolo Pazzini,Verona,34,FW,20(10),1912,1,0.4,12,67.6,-,0.2,-,6.39
Karim Laribi,Sassuolo,28,M(C),6(5),484,-,1,23.1,75.6,0.5,0.7,-,6.38
Davide Bassi,Atalanta,34,GK,1,90,-,-,27,37,-,9,-,6.38
Juan Camilo Zuñiga,Bologna,33,"D(LR),M(L)",3(6),448,1,0.3,14.1,86.6,0.7,-,-,6.37
Kevin Lasagna,Carpi,26,"AM(L),FW",8(28),1483,2,0.6,10.7,61.7,0.1,0.1,-,6.37
Assane Dioussé,Empoli,21,DMC,9(6),820,-,0.2,46.4,85.5,-,1.5,-,6.37
Sergio Pellissier,Chievo,40,FW,10(9),951,-,0.7,10.7,71.9,-,0.2,-,6.36
Emerson,Roma,24,"D(L),M(L)",1(7),183,-,0.1,10.4,84.3,0.1,0.3,-,6.36
Maximiliano López,Torino,35,FW,8(18),1075,2,0.4,7.8,66.2,-,0.2,-,6.36
Nicolás Spolli,Carpi,36,D(C),4,327,-,0.3,23,82.6,-,2,-,6.36
Fabio Daprelà,Carpi,28,"D(L),M(L)",0(2),62,-,-,10,75,-,1,-,6.35
Tim Matavz,Genoa,30,FW,5(2),466,-,0.6,13.9,60.8,0.1,0.1,-,6.34
Paul-José M'Poku,Chievo,27,"AM(CLR),FW",6(14),756,-,0.9,17.6,76.1,0.3,0.5,0.1,6.34
Kamil Wilczek,Carpi,31,Forward,1(2),116,-,0.3,10,73.3,-,-,-,6.34
Matteo Mancosu,Carpi,34,FW,7(5),579,-,0.5,11,62.9,-,0.1,-,6.33
Stipe Perica,Udinese,23,FW,5(6),463,-,0.3,8.7,64.6,0.1,-,-,6.33
Marquinho,Udinese,32,M(CL),4(7),446,-,0.5,18.1,78.4,0.2,0.4,-,6.33
Andrea Poli,AC Milan,29,M(CL),4(14),570,1,0.4,14.3,89.5,0.1,0.5,0.1,6.33
Giuseppe Rossi,Fiorentina,32,FW,4(7),369,2,0.7,13.5,77.7,0.1,0.2,-,6.32
Filip Djordjevic,Lazio,31,FW,16(11),1291,2,0.4,12.1,71.6,-,0.3,-,6.32
Rômulo,Verona,32,"D(R),M(CR)",0(9),259,1,0.6,15,85.2,0.1,0.2,-,6.32
Rade Krunic,Empoli,25,AM(C),5(10),491,-,0.5,11.9,75.4,0.1,0.3,-,6.32
Lazaros Christodoulopoulos,Sampdoria,32,"AM(CLR),FW",3(7),354,-,-,13,79.2,0.1,0.3,-,6.31
Aleksandar Tonev,Frosinone,29,"AM(CR),FW",11(11),1083,1,0.5,10.6,68.8,0.5,0.3,-,6.31
Luca Martinelli,Empoli,30,Defender,1,90,-,-,49,85.7,-,7,-,6.31
Salih Ucan,Roma,25,AM(C),0(3),41,1,0.3,6.7,90,-,0.7,-,6.31
Alessandro Longhi,Sassuolo,30,"D(L),M(L)",4(2),313,1,0.3,21.2,78,-,1.3,-,6.30
Jérémy Ménez,AC Milan,32,"M(CLR),FW",2(8),288,-,0.6,15.3,81,-,0.7,-,6.30
Alberto Brignoli,Sampdoria,27,GK,1,90,-,-,43,39.5,-,7,-,6.30
Diego Falcinelli,Sassuolo,28,FW,11(15),1113,1,0.6,8.5,75,0.1,0.1,-,6.30
Erick Pulgar,Bologna,25,DMC,6(5),617,-,0.2,26.8,85.8,0.1,1.3,-,6.29
Kevin-Prince Boateng,AC Milan,32,"M(CLR),FW",1(10),188,-,0.5,12.5,75.2,0.1,1.1,-,6.29
Giovanni Pasquale,Udinese,37,M(L),2(4),233,-,0.2,14,71.4,0.3,0.5,-,6.29
Franco Signorelli,Empoli,28,Midfielder,0(1),33,-,1,17,70.6,-,1,-,6.29
Bryan Cristante,Palermo,24,M(C),1(3),94,-,-,17,70.6,-,0.8,-,6.29
Goran Pandev,Genoa,35,"M(CR),FW",9(6),825,-,0.9,17.7,78.9,0.1,0.8,-,6.29
Gabriel,Napoli,26,GK,1,90,-,-,16,93.8,-,2,-,6.28
