Name,Team,Age,Position,Apps,Minutes,Total Assists,Key passes per game,Passes per game,Pass success percentage,Crosses per game,Long balls per game,Through balls per game,Rating
Arthur Masuaku,Valenciennes,25,"D(L),M(L)",27,2363,4,0.9,28.2,73.2,0.8,1.7,-,6.75
Cédric Hountondji,Rennes,25,D(C),14(4),1389,-,0.1,30.7,83.9,-,1.7,-,6.75
Josuha Guilavogui,Saint-Etienne,28,M(C),7(2),630,1,0.9,37.7,86.4,0.1,4.1,-,6.74
Grégory Bourillon,Lorient,34,"D(C),DMC",25(4),2155,2,0.5,41.1,82.9,0.1,6.3,-,6.74
Nicolas de Preville,Reims,28,"AM(CLR),FW",24(8),2070,2,0.8,17.1,70.7,0.3,0.5,-,6.74
Abdoulaye Doucouré,Rennes,26,M(C),12(8),1170,4,0.8,27.9,80.8,0.1,1.2,-,6.73
Yohan Cabaye,Paris Saint-Germain,33,M(C),9(6),819,2,0.6,49.7,91.4,0.2,4.7,-,6.73
Karim Aït Fana,Montpellier,30,AM(CL),1(3),112,-,0.3,7.5,73.3,-,-,-,6.73
Francois Modesto,SC Bastia,40,"D(C),DMC",33(1),2955,1,0.2,28.4,75.9,-,2.7,-,6.73
Mohammed Rabiu,Evian Thonon Gaillard,29,M(C),1,90,-,1,44,86.4,-,5,-,6.73
Magno Macedo Novaes,Valenciennes,36,GK,10,900,-,-,16.8,62.5,-,6.4,-,6.73
Birama Touré,Nantes,27,DMC,25(6),2225,-,0.5,31.4,77.8,0.1,2.3,0.1,6.73
Steeve Yago,Toulouse,26,D(CR),18(6),1754,-,-,33.1,85,-,2.3,-,6.73
Arnold Mvuemba,Lyon,34,DMC,14(2),1231,1,0.9,34.4,90.6,0.5,3.4,-,6.73
Brice Dja Djédjé,Marseille,28,"D(R),DMC,M(R)",8(3),794,3,1.3,24.9,83.2,0.8,1.4,-,6.72
Lionel Zouma,Sochaux,25,D(C),13(3),1115,-,0.3,17.9,69,-,1,-,6.72
Atila Turan,Reims,27,"D(L),M(L)",10(5),1018,1,0.4,26.7,71.5,0.9,1.1,-,6.71
Odaïr Fortes,Reims,32,AM(LR),28(7),2547,4,1.1,27,72.6,0.6,0.7,0.1,6.71
Fatih Atik,Guingamp,35,M(CR),18(10),1658,4,1.2,25.7,76.5,1.3,1,0.1,6.71
Guillermo Ochoa,AC Ajaccio,33,GK,37,3330,-,-,18.2,55.8,-,5.4,-,6.71
Abdou Traoré,Bordeaux,31,M(C),13(4),1143,-,0.6,34.4,87.5,0.2,3.1,-,6.70
Lamine Gassama,Lorient,29,D(R),24,2045,1,0.4,33.1,69.5,0.4,1.9,-,6.70
Carl Medjani,Valenciennes,34,"D(C),DMC",16,1424,-,0.3,29.2,76,-,2.5,-,6.70
Guillaume Hoarau,Bordeaux,35,FW,9(6),925,-,0.5,22.2,65.2,0.1,0.3,0.1,6.70
Loris Nery,Valenciennes,28,D(LR),15(4),1385,1,0.5,25.1,68.1,0.3,1.2,-,6.70
Javier Pastore,Paris Saint-Germain,30,AM(CLR),18(11),1580,3,1,50,84.5,0.3,3.6,0.1,6.70
Giannelli Imbula,Marseille,26,M(C),12(16),1289,-,0.2,28.5,89.2,-,1.9,0.1,6.70
Milan Bisevac,Lyon,35,D(C),27,2319,-,0.1,36.9,88.5,-,3.1,-,6.70
Alejandro Bedoya,Nantes,32,"M(CR),FW",24(7),2205,-,0.8,27,80.9,0.1,0.7,0.1,6.70
Jussiê,Bordeaux,35,"M(C),FW",15(7),1341,1,0.8,21.3,78.5,0.1,1,-,6.70
Mustapha Yatabaré,Guingamp,33,"AM(R),FW",30(1),2672,3,1,19.4,69.5,0.4,0.4,-,6.70
Laurent Pionnier,Montpellier,37,GK,4(1),419,-,-,13.6,45.6,-,3.6,-,6.69
Christian Brüls,Nice,30,AM(CLR),26(8),2180,5,1.3,26.4,73.2,0.9,1.3,0.1,6.68
Lloyd Palun,Nice,30,D(R),7(2),620,-,0.1,35.1,81.6,0.2,1.3,-,6.68
Cédric Cambon,Evian Thonon Gaillard,32,D(C),14(11),1534,-,0.2,23.2,80.7,-,3.3,-,6.68
Christopher Glombard,Reims,30,"D(R),M(R)",8,579,-,0.1,28.5,78.5,0.3,0.4,-,6.67
Claude Dielna,AC Ajaccio,31,D(CL),18(4),1681,1,0.2,29.6,68.9,-,2,-,6.67
Jean-Christophe Bahebeck,Valenciennes,26,"AM(LR),FW",11(8),1124,1,0.8,15.2,77.9,0.7,0.5,0.1,6.67
Óscar Trejo,Toulouse,31,M(CLR),23(9),2073,1,1,40.1,82.1,0.2,1,0.2,6.67
Martin Braithwaite,Toulouse,28,"AM(CLR),FW",30(2),2609,6,0.8,18.3,74.8,0.2,0.3,0.1,6.67
Eduardo,AC Ajaccio,38,FW,7(2),693,-,1.1,24.8,72.2,0.4,0.4,-,6.67
Anthony Martial,Monaco,23,"AM(LR),FW",8(3),571,1,1.1,15,81.8,0.3,0.2,-,6.67
Corentin Tolisso,Lyon,24,"D(R),M(C)",8(6),787,-,0.2,29.7,82.7,0.2,1.7,-,6.67
Diego Rolan,Bordeaux,26,"AM(CLR),FW",13(5),1078,4,0.8,17.2,79,0.4,0.3,0.1,6.67
Jordan Veretout,Nantes,26,M(C),24(3),1958,5,1.4,33.9,80,0.9,1.7,0.1,6.67
Emmanuel Rivière,Monaco,29,FW,21(9),1755,2,0.8,14.5,77.5,0.1,0.1,-,6.67
Benoit Pedretti,AC Ajaccio,38,M(C),14,1043,2,1.4,34,76.7,0.8,4.2,0.2,6.66
Brandão,Saint-Etienne,39,FW,18(8),1761,2,0.8,13.7,67.4,0.1,0.3,-,6.66
Kevin Gomis,Nice,30,D(C),7(2),713,-,0.2,29.7,79.4,-,3.3,-,6.66
Bertrand Laquait,Evian Thonon Gaillard,42,GK,16,1440,-,-,17.9,46.7,-,5.6,-,6.66
Jordan Amavi,Nice,25,"D(L),M(L)",9(10),1014,-,0.2,22.9,75.2,0.2,1.1,-,6.65
Nathan Sinkala,Sochaux,28,DMC,15,1275,-,0.4,36.5,77.4,0.1,3.9,-,6.65
Julien Féret,Rennes,36,M(C),11(5),1038,-,1.1,33.3,79.4,0.5,2.8,0.1,6.65
Guy NDy Assembe,Guingamp,33,GK,19,1710,-,0.1,15.7,43.8,-,3.8,-,6.65
Johan Cavalli,AC Ajaccio,37,"M(C),FW",18(1),1352,6,1.8,31.6,68.3,1.2,1.9,0.3,6.65
Rafaël Dias,Sochaux,28,DMC,5(2),428,2,1,32.9,74.3,1.1,2.7,-,6.65
Laurent Bonnart,AC Ajaccio,39,D(L),21(2),1796,1,0.3,25.6,74.2,0.4,0.8,-,6.65
Sanjin Prcic,Sochaux,25,M(C),20(9),1799,-,0.5,33.6,75.5,0.2,2.4,-,6.64
Nabil Fekir,Lyon,25,"AM(CR),FW",6(5),544,2,0.7,14.8,83.4,0.5,0.4,-,6.64
Modou Sougou,Evian Thonon Gaillard,34,"AM(CR),FW",21(8),1951,4,0.8,18.4,72.1,0.4,0.2,-,6.64
Yannick Cahuzac,SC Bastia,34,DMC,29,2423,-,0.2,33.2,79.4,-,2.2,-,6.64
Alain Traoré,Lorient,30,"M(C),FW",18(3),1326,1,1.3,31.1,74.5,1.3,2.4,-,6.64
Mehdi Mostefa,AC Ajaccio,35,"D(R),M(C)",33(1),2978,3,0.6,38.8,76.1,0.2,4,-,6.64
Ludovic Genest,SC Bastia,31,Midfielder,1(1),96,-,-,15,56.7,-,-,-,6.64
Baptiste Reynet,Lorient,28,GK,4(2),469,-,-,13,48.7,-,5,-,6.63
Nordine Ait Yahya,AC Ajaccio,26,Defender,0(2),78,-,-,16,53.1,-,-,-,6.63
Eric Tié Bi,Evian Thonon Gaillard,28,DMC,20,1600,-,0.6,31.1,77.9,0.2,1.4,0.1,6.63
Maor Melikson,Valenciennes,34,"AM(CLR),FW",25(11),2083,4,1.8,20.8,78.2,1.6,0.8,0.1,6.63
Zoumana Camara,Paris Saint-Germain,40,D(C),2(4),338,-,-,19.2,90.4,-,1.5,-,6.63
Cedric Hengbart,AC Ajaccio,38,D(CR),22(2),1939,2,0.3,26,76.3,-,1.8,-,6.62
Marvin Martin,Lille,31,M(C),16(4),1294,3,1.8,32.7,78.6,1.3,0.6,0.4,6.62
Mickaël Landreau,SC Bastia,40,GK,31,2709,-,-,23.6,74.8,-,9.6,-,6.62
Cédric Kanté,Sochaux,39,D(C),16(2),1517,1,0.1,30.2,68.5,-,1.8,-,6.62
Jérémy Pied,Nice,30,"D(LR),M(CLR)",13(8),1035,1,0.7,19.4,75.4,0.5,0.9,0.1,6.62
Sambou Yatabaré,SC Bastia,30,M(CR),14(2),1277,2,0.5,36.8,73,0.6,2.6,-,6.62
Cédric Barbosa,Evian Thonon Gaillard,43,M(CLR),21(7),1738,6,1.4,26.1,72.5,1.3,2,0.1,6.62
Mathieu Dossevi,Valenciennes,31,"M(CR),FW",22(9),1972,4,1,18.5,78.6,1,0.4,-,6.62
Anthony Mounier,Montpellier,31,AM(CLR),24(8),1823,3,1,19.4,71.5,0.9,0.5,-,6.62
Djakaridja Koné,Evian Thonon Gaillard,32,DMC,14(7),1210,-,0.2,23.6,79.6,0.1,1,-,6.61
Drissa Diakité,SC Bastia,34,"D(R),M(R)",30(1),2640,-,0.5,35.3,73.9,0.4,0.9,-,6.61
Fabien Audard,Lorient,41,GK,23,1950,-,-,13.6,51,-,4.4,-,6.61
Denis Tonucci,AC Ajaccio,30,D(C),18(2),1553,-,0.1,23.5,68.9,-,1.7,-,6.61
Franck Tabanou,Saint-Etienne,30,"D(L),M(L)",24(10),2008,-,0.8,15.7,76,0.7,0.2,-,6.61
Ryan Mendes,Lille,29,"AM(LR),FW",7(9),650,2,0.8,18.6,75.1,0.5,0.3,0.1,6.61
Matthieu Chalmé,Bordeaux,38,D(R),0(2),70,-,1.5,25.5,88.2,1,1,-,6.61
Grégoire Puel,Nice,27,"D(R),M(R)",27(2),2385,-,0.1,32.9,78,0.3,1.7,-,6.61
Jérémy Clément,Saint-Etienne,34,M(C),27(5),2328,1,0.1,39.2,88.8,-,2.9,-,6.61
Lucas Ocampos,Monaco,24,"M(CLR),FW",13(21),1355,1,0.4,13.8,78.7,0.3,0.6,0.1,6.61
Jessy Pi,Monaco,25,DMC,2(3),275,-,-,19,80,-,3.6,-,6.61
Jimmy Briand,Lyon,33,"M(LR),FW",11(14),1156,5,0.7,11.4,74,0.2,0.2,-,6.61
Jérémy Ménez,Paris Saint-Germain,32,"M(CLR),FW",7(9),683,1,0.4,23.7,86.3,0.2,1.9,-,6.61
Jean-Louis Leca,SC Bastia,33,GK,7(2),712,-,-,15.2,45.3,-,3.6,-,6.61
Fethi Harek,SC Bastia,36,D(CL),20(4),1838,1,0.4,27.6,78.9,0.3,2.3,-,6.60
Kévin Monnet-Paquet,Lorient,30,"M(CLR),FW",31(5),2855,4,0.9,30.6,77.7,0.3,0.4,-,6.60
Saliou Ciss,Valenciennes,30,D(CL),21(2),1889,-,0.2,28,78.4,0.2,1.5,-,6.60
Thibault Giresse,Guingamp,38,AM(CL),23(7),1886,2,1.3,20.6,76.1,1.1,0.7,-,6.60
Adama Ba,SC Bastia,25,Midfielder,6(6),543,1,0.6,12.8,78.6,0.3,0.3,-,6.60
Emerson Conceição,Rennes,33,D(L),5(6),602,1,0.2,27.5,82.8,0.2,1.5,-,6.60
Mathieu Gorgelin,Lyon,28,GK,1(1),148,-,-,12.5,44,-,3,-,6.59
Sigamary Diarra,AC Ajaccio,35,"D(L),M(L)",18(7),1618,3,0.4,16.6,77.3,0.4,0.4,-,6.59
Steeven Langil,Guingamp,31,AM(C),11(10),1057,2,1,12.2,71.1,1.6,0.7,-,6.59
Issa Baradji,AC Ajaccio,24,Forward,2(3),151,-,0.6,3.6,66.7,-,0.4,-,6.59
Jonathan Delaplace,Lille,33,DMC,7(10),796,1,0.5,19.9,78.1,0.4,0.5,-,6.59
Hervin Ongenda,Paris Saint-Germain,24,AM(L),3(3),231,2,1.5,15.7,84,0.3,1.8,0.2,6.58
Ronny Rodelin,Lille,29,"AM(CLR),FW",12(18),1175,1,0.7,18.7,69.5,0.2,0.9,0.1,6.58
Nicolas Penneteau,Valenciennes,38,GK,28,2520,-,-,21.4,56.5,-,6.9,-,6.57
Jean-Baptiste Pierazzi,AC Ajaccio,34,M(C),11(4),974,-,0.2,25,78.1,0.1,1.7,-,6.57
Nampalys Mendy,Nice,27,M(C),36,3110,1,0.3,49.1,87.8,0.1,4.2,-,6.57
Kévin Berigaud,Evian Thonon Gaillard,31,"M(CLR),FW",31(1),2548,3,0.8,21.6,68.9,0.1,0.4,0.1,6.57
Zacharie Boucher,Toulouse,27,GK,17,1530,-,0.1,17.2,73,-,5.1,-,6.57
Adrien Regattin,Toulouse,27,M(CLR),8(12),851,-,0.9,30.7,87.1,1,2.3,0.1,6.56
Souleymane Camara,Montpellier,36,"M(R),FW",18(15),1886,2,0.7,17,68.6,0.3,0.4,-,6.56
Jamel Saihi,Montpellier,32,M(C),9(3),632,-,0.4,28.6,79.9,-,2.8,0.1,6.56
Moustapha Diallo,Guingamp,33,M(C),14(16),1456,1,0.3,19.5,73.7,0.1,0.6,-,6.56
Ilan Boccara,Evian Thonon Gaillard,26,Midfielder,0(2),55,-,-,7.5,33.3,-,0.5,-,6.56
Bryan Dabo,Montpellier,27,"D(R),M(CR)",0(2),50,-,-,9,94.4,-,0.5,-,6.56
Diego,Reims,31,AM(LR),4(3),310,-,1.7,13.1,65.2,1.4,0.6,-,6.55
Rémi Gomis,Nantes,35,M(C),5(4),518,-,0.2,26.6,82.8,-,2.1,-,6.55
Thomas Guerbert,Sochaux,30,M(C),5(2),350,1,1.1,13.6,75.8,0.9,-,-,6.54
Antoine Conte,Reims,25,D(CR),8(1),716,1,0.3,32.1,82.4,0.2,1.9,0.1,6.54
Valentin Eysseric,Nice,27,AM(CLR),23(6),2093,2,1.1,28.8,77.5,1.1,1.4,-,6.54
Sergio Romero,Monaco,32,GK,2(1),226,-,-,12.3,43.2,-,2.3,-,6.54
Grégory Pujol,Valenciennes,39,FW,18(9),1644,1,0.6,13.7,74.3,0.1,0.2,0.1,6.53
Florian Raspentino,SC Bastia,30,"AM(LR),FW",16(6),1289,3,0.5,13.2,74.1,0.3,0.5,-,6.53
Jonathan Pitroipa,Rennes,33,"M(LR),FW",17(6),1457,3,0.9,21.6,78.7,0.3,0.3,-,6.53
Mario Lemina,Marseille,25,DMC,8(6),692,-,0.2,24.9,87.7,0.1,2.1,-,6.53
Yassine Benzia,Lyon,24,"AM(CLR),FW",4(7),421,2,0.5,11.1,74.6,0.1,0.3,-,6.53
Grenddy Perozo,AC Ajaccio,33,D(C),24(3),2203,-,-,23.8,79.3,-,2.6,-,6.53
Marco Da Silva,Valenciennes,27,M(C),15(5),1393,-,0.4,30.5,83.7,0.1,3,-,6.52
Marc Planus,Bordeaux,37,D(C),12(3),1024,-,0.1,24.4,85.8,0.1,4.3,-,6.52
Divock Origi,Lille,24,"AM(LR),FW",13(17),1275,-,0.6,12.1,79,0.3,0.2,-,6.52
Kenny Lala,Valenciennes,27,"D(LR),M(R)",13(4),1241,-,0.2,27.8,71,0.2,2.1,0.1,6.52
Florent Ghisolfi,Reims,34,Midfielder,1(1),75,-,0.5,23.5,74.5,-,1.5,-,6.52
Cédric Bakambu,Sochaux,28,"AM(LR),FW",22(9),2029,2,0.6,15.6,71.8,0.1,0.5,0.1,6.51
Djibril Cissé,SC Bastia,37,FW,11(4),821,3,1,11.9,66.5,0.1,0.4,-,6.51
Mads Albæk,Reims,29,M(C),17(10),1619,2,0.7,21.3,75.4,0.4,0.8,-,6.51
Kamil Grosicki,Rennes,31,AM(LR),9(4),717,3,1,14.9,73.2,0.6,0.2,-,6.51
Joseph Lopy,Sochaux,27,DMC,10,721,-,0.3,26,81.5,0.1,1.9,-,6.51
Eloge Enza Yamissi,Valenciennes,36,DMC,23(3),1917,-,0.4,34.7,83.3,0.1,2.8,-,6.51
David Ducourtioux,Valenciennes,41,M(CR),27(4),2419,1,1,33.2,75,0.4,2.5,-,6.50
Nabil Dirar,Monaco,33,"D(R),M(CR)",2(9),321,2,0.5,11.5,71.4,0.2,0.1,0.1,6.50
Rachid Alioui,Guingamp,27,FW,10(6),753,1,0.8,13.3,70.4,0.6,0.4,-,6.50
Fares Bahlouli,Lyon,24,Midfielder,1(3),135,-,0.5,11.8,80.9,0.3,0.3,-,6.50
Sadio Diallo,Lorient,28,"AM(CL),FW",11(15),1103,1,0.9,23,83.3,0.2,2,0.1,6.49
Víctor Hugo Montaño,Montpellier,35,FW,15(12),1425,1,0.6,15.7,66.6,-,0.3,-,6.49
Jordan Ferri,Lyon,27,M(C),18(11),1810,-,0.6,35.5,81.2,0.1,3.6,-,6.48
Abdoulaye Keita,SC Bastia,25,D(R),1(4),162,-,0.2,12,85,-,1,-,6.48
Gianni Bruno,SC Bastia,27,"AM(R),FW",20(11),1775,2,0.3,13.4,75.5,0.1,0.5,0.1,6.48
Vincent Bessat,Nantes,33,"D(L),M(L)",25(5),1897,1,1.2,22.4,77.5,1.1,0.5,0.1,6.48
Johan Audel,Nantes,35,"AM(L),FW",7(4),498,1,0.8,16.3,68.2,0.5,0.5,0.1,6.48
Steven Moreira,Rennes,24,"D(LR),M(R)",10(5),793,1,0.1,18.7,78.6,0.2,0.3,-,6.47
Mouhamadou Dabo,Lyon,32,D(LR),8(2),546,-,0.5,23.2,82.3,0.2,0.8,-,6.47
Mahamane Traoré,Nice,30,M(C),8(4),741,1,0.7,23.1,81.6,-,0.3,0.1,6.47
Gaëtan Charbonnier,Reims,30,"AM(C),FW",16(14),1403,3,0.4,14.2,74.8,-,0.3,0.1,6.47
Jonas Martin,Montpellier,29,M(CL),9(11),939,1,0.5,25.8,87.6,-,1.6,-,6.46
Albert Rafetraniaina,Nice,22,DMC,1(3),137,-,-,26,93.3,-,3.8,-,6.46
Silvio Romero,Rennes,30,"AM(R),FW",4(7),405,-,0.9,10,74.5,0.4,0.8,-,6.46
Junior Tallo,AC Ajaccio,26,FW,19(4),1624,1,0.6,13.7,81.9,-,0.4,-,6.46
Mouez Hassen,Nice,24,GK,4(1),361,-,-,11.6,72.4,-,3.2,-,6.45
Naby Sarr,Lyon,25,D(C),1(1),112,-,-,17,70.6,-,1.5,-,6.45
Nélson Oliveira,Rennes,27,FW,18(12),1746,1,0.3,17.2,76,0.1,0.4,-,6.44
Mickael Leca,AC Ajaccio,24,Midfielder,3(2),282,-,-,23.6,74.6,-,1.2,-,6.44
Maxime Barthelme,Lorient,30,"D(L),M(LR)",12(1),908,1,0.7,33.5,78,0.9,0.8,-,6.44
Julien Faubert,Bordeaux,35,"D(R),M(R)",12(10),1144,-,0.6,19.7,74.4,0.3,0.6,-,6.44
Steed Malbranque,Lyon,39,M(C),16(7),1283,-,0.5,29.6,86,0.2,1.7,-,6.44
Cedric Orengo,AC Ajaccio,23,Midfielder,0(2),23,-,-,9,88.9,-,0.5,-,6.44
Christophe Mandanne,Guingamp,34,FW,21(7),1818,2,0.9,14.2,69.8,0.1,0.5,-,6.43
Eliran Atar,Reims,32,AM(L),12(10),913,1,0.6,12,77.9,0.5,0.1,-,6.42
Yohann Eudeline,Nantes,37,Midfielder,2,120,-,-,22,54.5,-,0.5,-,6.41
Alexy Bosetti,Nice,26,"AM(R),FW",8(12),770,-,0.3,13.9,75.9,0.2,0.8,-,6.41
Adama Soumaoro,Lille,27,D(CR),4,330,-,0.3,26,76.9,-,0.8,-,6.41
José Saez,Valenciennes,37,M(C),5(4),482,-,0.4,15.8,79.6,-,0.2,-,6.40
Salim Arrache,AC Ajaccio,36,Midfielder,5(2),278,-,0.1,6.1,72.1,0.1,0.3,-,6.40
Laurent Dos Santos,Guingamp,26,D(L),11(4),1046,-,0.2,19.7,58.8,0.1,0.9,-,6.40
Edouard Butin,Sochaux,31,FW,3(8),282,-,0.4,7,62.3,0.1,0.2,-,6.40
Yassine Jebbour,Montpellier,27,D(LR),10(4),768,-,0.5,21.6,81.8,0.4,0.8,-,6.39
Alexis Peuget,Reims,28,DMC,0(2),27,1,0.5,8.5,76.5,-,1,-,6.38
Ladislas Douniama,Guingamp,33,FW,6(10),686,1,0.6,9.8,73.2,0.2,0.3,0.1,6.38
Julien Sablé,SC Bastia,38,M(C),15(8),1438,-,0.1,27.5,74.5,0.1,2.7,-,6.37
Vincent Nogueira,Sochaux,31,M(C),12(3),1013,1,0.7,37.3,80,0.3,2.5,0.1,6.37
Bryan Pelé,Lorient,27,AM(LR),5(8),526,3,0.8,13.2,77.8,0.3,0.8,-,6.37
Gilles Sunu,Lorient,28,"AM(LR),FW",7(11),598,1,0.4,13.5,86,0.2,0.4,-,6.37
Fabrice Abriel,Nice,39,M(C),19(6),1548,1,0.4,31.6,85.2,0.2,1.7,-,6.37
Ismael Diomande,Saint-Etienne,26,"D(C),DMC",7(8),624,-,0.4,19.1,83.9,-,1.3,0.1,6.36
Andreas Wolf,Monaco,37,"D(CL),DMC",0(1),29,-,1,4,75,1,-,-,6.36
Milos Krasic,SC Bastia,34,M(R),12(6),1017,-,0.5,17.4,78.9,0.2,0.3,0.1,6.35
Saber Khalifa,Marseille,32,"AM(LR),FW",5(23),796,1,0.4,8.6,76.3,0.2,0.3,-,6.35
Claudiu Keseru,SC Bastia,32,FW,7(9),714,2,0.5,12.6,71.6,0.2,0.3,0.1,6.34
Maxime Blanc,Evian Thonon Gaillard,27,Midfielder,1,56,-,1,38,89.5,-,1,-,6.34
Simon Pouplin,Sochaux,34,GK,17,1530,-,0.1,20.5,43.7,-,5.8,-,6.34
Maxime Poundjé,Bordeaux,26,D(L),8(5),676,-,0.3,22.9,78.2,0.7,1,-,6.34
Sloan Privat,Sochaux,29,FW,1(1),80,-,1,15.5,54.8,-,-,-,6.34
Thomas Touré,Bordeaux,25,"AM(CLR),FW",0(2),22,-,-,4,87.5,-,-,-,6.34
Cheikh M'Bengue,Toulouse,30,"D(CL),M(L)",1(2),121,-,-,23.3,85.7,-,0.7,-,6.33
Itay Shechter,Nantes,32,FW,7(4),616,-,0.5,10,75.5,-,0.6,0.2,6.32
Marco Ilaimaharitra,Sochaux,23,M(C),4(8),471,-,0.3,17.8,82.6,-,1.8,-,6.32
Fabrice Ehret,Evian Thonon Gaillard,39,"D(L),M(L)",6(2),452,-,0.5,15.5,68.5,0.3,0.4,0.1,6.31
Romain Achilli,SC Bastia,26,Defender,2,136,-,-,15.5,54.8,-,0.5,-,6.31
Joachim Eickmayer,Sochaux,26,M(C),7(3),617,-,0.1,22.5,82.2,0.1,1.6,0.1,6.30
Claude Goncalves,AC Ajaccio,25,DMC,14(9),1275,-,0.2,20.4,75.9,-,0.9,-,6.30
Alessandro Crescenzi,AC Ajaccio,27,D(LR),9,810,-,0.2,26.9,76.9,-,0.7,-,6.30
Gilles Cioni,SC Bastia,35,"D(R),M(R)",8(1),599,-,0.4,28.3,77.3,0.2,1.2,-,6.30
Cédric Fauré,Guingamp,40,Forward,1(3),128,-,0.3,8.8,65.7,0.3,-,-,6.30
Pierrick Cros,Sochaux,28,GK,6,540,-,-,19.2,45.2,-,3.2,-,6.30
Luigi Bruins,Nice,32,AM(CL),5(7),381,-,0.4,12.8,70.8,-,0.6,0.1,6.29
Ilan Araujo,SC Bastia,38,AM(C),15(15),1353,1,0.5,18.5,79.2,0.1,1.4,-,6.29
Fernando Aristeguieta,Nantes,27,FW,5(17),643,-,0.4,8.8,67.5,0.1,0.1,-,6.29
Emmanuel Mayuka,Sochaux,28,FW,13(8),1204,-,0.5,11.6,79.5,-,0.1,-,6.29
Darío Cvitanich,Nice,35,FW,30(1),2519,-,0.5,18.4,78.4,-,0.6,-,6.29
Jordan Ayew,Marseille,27,"AM(CLR),FW",7(9),643,-,0.1,9.7,82.6,-,0.1,-,6.29
Nadjib Baouia,Evian Thonon Gaillard,27,Midfielder,0(2),15,-,-,3,83.3,-,-,-,6.29
Djamel Bakar,Montpellier,30,"AM(LR),FW",7(6),572,1,0.5,13.2,83.1,0.1,0.2,0.2,6.28
Adrian Mutu,AC Ajaccio,40,FW,8(1),636,-,0.9,18.9,75.3,0.2,0.8,0.1,6.28
Anthony Le Tallec,Valenciennes,34,FW,8(8),728,-,0.4,10.4,68.1,0.1,0.3,-,6.28
Pantxi Sirieix,Toulouse,38,M(C),5(7),462,-,0.1,20.3,78.2,0.1,0.8,-,6.28
Marco Ruben,Evian Thonon Gaillard,32,FW,16(9),1523,-,0.4,13.9,73,0.1,0.3,-,6.27
Wesley Said,Rennes,24,"AM(CLR),FW",2(4),160,-,-,7.3,79.5,0.2,0.7,-,6.27
Jérôme Roussillon,Sochaux,26,"D(L),M(L)",1,49,-,-,8,50,-,1,-,6.27
Kingsley Coman,Paris Saint-Germain,23,"AM(LR),FW",0(2),35,-,-,9,83.3,-,-,-,6.27
Soualiho Meité,Lille,25,AM(C),4(15),535,-,0.3,11.6,73.2,0.1,0.4,0.1,6.27
Abdoul Camara,Sochaux,29,AM(LR),2(9),294,1,0.5,9,77.8,0.3,0.3,-,6.27
Ibrahim Sissoko,Saint-Etienne,27,AM(CLR),0(4),91,-,0.8,10,77.5,0.3,0.3,0.3,6.27
Jeremie Bréchet,Bordeaux,39,D(C),1(3),130,-,-,10,80,-,1.3,-,6.27
Chahir Belghazouani,AC Ajaccio,32,"AM(LR),FW",4(4),373,-,0.4,11.9,74.7,0.3,0.3,-,6.26
Adrien Trebel,Nantes,28,M(C),3(9),309,-,0.2,16.2,81.4,0.4,0.6,-,6.26
Julien Remiti,AC Ajaccio,24,Defender,0(1),19,-,-,6,66.7,-,-,-,6.26
Zakariya Abarouai,Evian Thonon Gaillard,25,Forward,0(1),25,-,-,7,85.7,-,-,-,6.26
Marcel Tisserand,Monaco,26,"D(CLR),M(R)",2(4),176,-,-,13.5,76.5,0.2,1.3,-,6.26
Eden Ben Basat,Toulouse,32,FW,8(16),838,-,0.3,8.9,77.6,-,0.3,-,6.25
Loïc Poujol,Sochaux,30,"D(C),M(C)",3(1),248,-,-,27.5,73.6,0.3,1,-,6.25
Rafidine Abdullah,Lorient,25,DMC,2(8),215,-,0.2,15.2,80.3,-,0.7,-,6.25
Pierre-Alain Frau,Sochaux,39,"AM(LR),FW",0(7),167,-,0.1,7.9,67.3,0.3,0.4,-,6.25
Thierry Doubai,Sochaux,30,M(C),7(8),644,-,0.3,24.8,79.6,-,2.7,-,6.25
Opa Nguette,Valenciennes,24,"AM(LR),FW",6(4),617,-,0.7,10.9,75.2,0.1,0.3,-,6.24
Alassane Pléa,Lyon,26,"AM(LR),FW",0(6),90,-,0.7,6.7,75,0.3,0.2,0.2,6.23
Youssouf Kone,Lille,23,D(L),0(2),18,-,0.5,3,66.7,-,-,-,6.23
Jean Deza,Montpellier,26,Forward,3(9),373,1,0.3,8.7,76.9,0.3,0.2,-,6.23
Clarck N'Sikulu,Evian Thonon Gaillard,26,"AM(L),FW",5(14),494,-,0.2,6.3,72.5,-,0.1,-,6.22
Facundo Daniel Bertoglio,Evian Thonon Gaillard,29,AM(C),4(10),511,-,0.7,8.9,66.4,0.2,0.3,-,6.22
Morgan Amalfitano,Marseille,34,M(CLR),0(2),28,-,-,6,83.3,-,-,-,6.22
Mihai Roman,Toulouse,34,Midfielder,0(5),84,-,0.6,7.6,71.1,0.4,-,-,6.22
Fahid Ben Khalfallah,Bordeaux,36,M(R),0(3),20,-,0.3,3.3,90,0.3,-,-,6.21
Gaëtan Courtet,Reims,30,FW,12(15),1225,2,0.6,12.1,68.5,0.1,0.3,-,6.21
Ilias Hassani,Toulouse,23,Defender,0(1),40,-,1,18,61.1,1,-,-,6.21
Neal Maupay,Nice,22,FW,7(9),681,1,0.2,10.4,79.5,0.1,0.4,-,6.20
