Name,Team,Age,Position,Apps,Minutes,Total goals,Total Assists,Shots per game,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Rating
Dídac Vilá,Espanyol,30,D(L),11,990,-,-,0.1,0.2,0.2,0.6,-,0.5,-,7.22
Roberto Jiménez,Real Zaragoza,33,GK,15,1350,-,-,-,-,-,0.1,-,-,-,7.22
Federico Fazio,Sevilla,32,D(C),10,826,1,-,0.7,0.1,0.2,0.8,-,0.3,-,7.21
Jesús Navas,Sevilla,33,"D(R),M(R)",32(2),2830,4,9,2,1.6,1.5,2.4,0.1,1.4,-,7.21
Christoph Metzelder,Real Madrid,38,DMC,2,180,-,-,0.5,-,-,0.5,-,-,-,7.21
Nunes,Mallorca,42,D(C),34,3053,4,1,0.6,0.1,0.1,0.7,-,0.1,-,7.20
Éver Banega,Valencia,31,M(C),33(3),2824,2,8,1,0.8,1.8,1.9,-,1.8,-,7.20
Diego Forlán,Atletico Madrid,40,FW,30(3),2577,18,6,3.8,1.2,0.5,0.7,0.6,0.9,-,7.20
Diego Alves,Almeria,34,GK,37,3304,-,-,-,0.1,0.1,-,-,-,-,7.19
Rafael van der Vaart,Real Madrid,36,M(C),16(10),1216,6,7,2.4,1.8,0.4,1.4,0.3,0.9,-,7.19
Sergio Busquets,Barcelona,30,DMC,26(7),2325,-,2,0.3,0.5,0.8,2.6,-,0.8,-,7.19
Rubén González,Mallorca,37,D(C),16(3),1533,3,-,0.4,-,-,0.7,-,-,-,7.19
Ezequiel Garay,Real Madrid,32,D(C),19(1),1686,1,2,0.5,0.3,0.1,0.7,-,0.1,-,7.18
Roberto Soldado,Getafe,34,FW,25(1),2269,16,2,3.5,1,0.3,2.2,1,1.5,-,7.18
Pedro,Barcelona,31,M(CLR),22(12),2124,12,3,1.1,1,0.7,1.7,0.6,1.4,-,7.18
Gaizka Toquero,Athletic Bilbao,34,"AM(R),FW",26(5),2222,8,4,1.9,1.1,0.7,1.7,0.5,1.5,-,7.17
Roberto Fernández,Osasuna,40,GK,2,180,-,-,-,-,-,-,-,-,-,7.17
Iván Ramis,Mallorca,34,D(C),26,2245,-,-,0.5,0.3,-,0.8,-,0.1,-,7.16
Guti,Real Madrid,42,AM(C),10(16),1243,2,9,1,1.8,0.9,1.5,-,1.6,-,7.16
Walter Pandiani,Osasuna,43,"AM(L),FW",28(1),2419,11,1,2.3,1,0.2,1.1,0.4,2.3,-,7.16
Pablo Sicilia,Tenerife,37,"D(C),DMC",33(1),3003,-,2,0.4,0.5,0.2,0.9,-,0.2,-,7.15
Javi Márquez,Espanyol,33,M(C),12(3),1136,1,1,2.3,1.1,0.9,1.8,-,0.8,-,7.14
Héctor Sánchez Cabrera,Tenerife,34,D(C),11,955,-,1,0.2,0.4,0.7,0.3,0.1,0.3,-,7.14
Sergio Sánchez,Sevilla,33,D(CR),6(1),558,-,1,0.3,0.7,0.4,1.9,0.1,0.1,-,7.14
Weligton,Malaga,39,D(C),20(1),1753,3,-,0.5,0.1,-,1.3,-,0.2,-,7.13
Felipe Mattioni,Mallorca,30,D(R),14(6),1337,1,-,0.8,0.5,1.5,1.6,-,0.9,-,7.13
Fernando Gago,Real Madrid,33,M(C),14(4),1181,-,2,0.8,0.7,0.8,1.1,-,0.6,-,7.13
Leonardo Ponzio,Real Zaragoza,37,M(C),34,3006,1,1,1.3,0.4,0.7,1.4,-,1.4,-,7.13
Ion Vélez,Athletic Bilbao,34,Forward,1(1),113,-,-,1,1,2,2.5,-,0.5,-,7.13
Adriano,Sevilla,34,"D(CLR),M(L)",23(4),2078,-,5,0.9,1,1.2,1.6,-,1.3,-,7.13
José Antonio Culebras,Tenerife,40,D(L),16(2),1413,1,-,0.2,0.1,0.1,0.6,-,0.1,-,7.13
Gerard Piqué,Barcelona,32,D(C),29(3),2485,2,-,0.5,0.2,0.1,0.3,-,0.3,-,7.12
Enrique Corrales,Mallorca,37,D(L),5(2),516,-,2,0.1,0.6,0.6,0.4,-,0.1,-,7.12
Tiago,Atletico Madrid,38,M(C),16(2),1452,2,-,0.9,0.9,0.4,1.9,-,1.2,-,7.11
Gonzalo Colsa,Racing Santander,40,"D(C),M(CR)",28(2),2537,3,1,1.5,0.4,0.4,1,0.1,1.1,-,7.11
Frederic Kanoute,Sevilla,41,"AM(CL),FW",20(7),1790,12,2,1.8,0.7,0.4,1.2,0.3,1.9,-,7.11
Diego Castro,Sporting Gijon,36,M(CLR),31(4),2763,10,2,1.5,1.7,1.4,1.2,0.6,2.3,-,7.11
Bruno Soriano,Villarreal,35,M(C),31(2),2799,-,3,0.2,0.8,0.7,1,-,1.4,-,7.11
Guilherme Santos,Almeria,31,D(C),11(4),1009,1,-,0.5,0.5,1.7,1.1,-,0.9,-,7.10
Jeremy Mathieu,Valencia,35,D(CL),14(3),1234,1,2,0.9,0.9,0.4,0.5,0.1,0.3,-,7.10
Thiago Alcántara,Barcelona,28,M(C),0(1),13,1,-,2,1,-,-,-,-,-,7.09
Ricardo León,Tenerife,36,"D(C),M(CR)",29,2525,2,1,0.9,1,0.8,0.9,-,1.2,-,7.09
Marcos Senna,Villarreal,42,"D(C),DMC,M(R)",26(4),2203,1,2,1.4,1.1,0.4,2.5,-,1.1,-,7.09
Henrique,Racing Santander,32,D(CR),21(1),1921,1,-,0.3,-,0.1,0.7,-,0.2,-,7.09
Alberto Lora,Sporting Gijon,32,D(R),31(1),2751,-,4,0.1,0.8,0.6,0.9,-,1.1,-,7.08
Renato,Sevilla,40,M(C),30(3),2608,4,3,0.8,1.5,0.5,0.8,-,0.9,-,7.08
Giuseppe Rossi,Villarreal,32,FW,27(7),2333,10,3,2.5,1.1,1.1,1.7,0.5,1.9,-,7.07
Pablo Hernández,Valencia,34,M(CLR),25(8),2180,5,6,1.5,1.6,0.9,1,0.3,1.2,-,7.07
Ustaritz,Athletic Bilbao,36,"D(CL),DMC",15,1253,1,-,0.1,0.3,0.1,0.5,-,0.3,-,7.07
Sergio,Osasuna,42,"D(CL),DMC",24,2104,-,1,0.3,0.3,0.2,0.9,-,-,-,7.06
José Antonio Reyes,Atletico Madrid,35,M(CLR),19(11),1727,2,5,1.8,1.4,1.6,3,-,2.1,-,7.06
Míchel,Sporting Gijon,33,M(C),12(1),984,-,1,1,0.8,0.3,1.3,-,0.8,-,7.06
David Albelda,Valencia,41,M(C),22(6),2048,1,1,0.4,0.4,0.3,0.8,-,0.7,-,7.06
Joaquín,Valencia,37,"M(CLR),FW",17(11),1612,2,4,0.6,1.4,2,1.8,0.4,1.1,-,7.06
Juan Mata,Valencia,31,AM(CLR),30(5),2587,9,4,1.6,2.1,0.8,1.1,1,1.9,-,7.06
Germán Lux,Mallorca,37,GK,0(1),45,-,-,-,-,-,-,-,-,-,7.06
Nilmar,Villarreal,34,FW,28(5),2476,11,4,1.9,0.8,1,1.3,0.6,1.2,-,7.05
Modeste M'Bami,Almeria,36,"D(C),M(C)",28,2400,-,-,0.1,0.6,1.1,0.7,-,1.1,-,7.05
Mario Suárez,Mallorca,32,M(C),27(7),2389,5,1,1.3,0.5,0.8,1.6,-,1.5,-,7.04
Román Martínez,Tenerife,36,M(C),18(5),1551,5,2,1.5,0.9,0.2,1.7,0.1,1.8,-,7.04
César Azpilicueta,Osasuna,29,"D(CLR),M(R)",33,2970,-,1,0.2,0.5,0.4,1.2,-,0.5,-,7.04
Nico Pareja,Espanyol,35,D(C),30,2639,-,-,0.5,0.2,0.2,0.7,-,0.3,-,7.03
Marc Bartra,Barcelona,28,D(CR),0(1),29,-,-,-,-,-,1,-,-,-,7.03
Rovérsio,Osasuna,35,D(L),3,249,-,-,-,0.3,-,0.3,-,-,-,7.03
Markel Susaeta,Athletic Bilbao,31,M(LR),23(12),2352,4,4,1.8,1,1.5,2.2,0.2,1.5,-,7.03
Didier Zokora,Sevilla,38,M(C),25(1),2268,-,1,0.5,0.3,1,1.4,0.1,0.8,-,7.03
Fernando Soriano,Almeria,39,M(C),33(2),2894,7,2,1.8,0.9,0.3,2,0.1,1.5,-,7.02
Fabri,Real Valladolid,31,GK,1,90,-,-,-,-,-,-,-,-,-,7.02
Serrabasa Gerard,Sporting Gijon,40,D(C),8,706,-,-,-,0.1,0.4,0.1,-,-,-,7.01
Alberto Rivera,Sporting Gijon,41,M(C),34,3060,1,2,0.3,1,0.3,1,-,1.2,-,7.01
Ivan Gonzalez,Malaga,31,D(CL),22(1),2034,1,-,0.4,0.2,0.1,1,-,0.1,-,7.01
Albert Crusat,Almeria,37,"M(CL),FW",31(2),2639,7,4,1.2,1.3,1.3,1.6,0.6,1.2,-,7.00
Nivaldo Santana,Real Valladolid,38,"D(C),DMC",23(2),1975,2,-,1.1,0.1,0.2,0.7,0.1,0.2,-,7.00
Diego Colotto,Deportivo La Coruna,38,D(C),30,2700,3,-,0.8,0.2,0.1,0.5,0.1,0.1,-,7.00
Santi Cazorla,Villarreal,34,M(CLR),16(8),1489,5,2,1.5,1.3,1,2,-,2,-,6.99
Joan Capdevila,Villarreal,41,D(L),37,3312,5,3,0.9,0.6,0.4,1.8,0.2,0.5,-,6.98
Sergio Asenjo,Atletico Madrid,30,GK,15,1275,-,-,-,-,-,0.1,-,-,-,6.98
Raúl Albiol,Real Madrid,33,D(C),32(1),2843,-,1,0.4,0.1,0.3,0.7,-,0.2,-,6.97
Miguel Brito,Valencia,39,D(R),20(5),1765,-,1,0.2,0.4,0.5,0.7,-,0.5,-,6.97
Alberto Botía,Sporting Gijon,30,D(C),26,2320,-,-,0.3,0.2,0.1,0.2,-,0.1,-,6.97
Víctor Ruiz,Espanyol,30,D(C),21(1),1923,2,-,0.3,0.2,0.3,0.7,0.1,0.2,-,6.97
Cata Díaz,Getafe,39,D(C),30,2700,1,-,0.4,0.2,0.2,0.4,-,0.4,-,6.97
Santiago Acasiete,Almeria,41,"D(C),DMC",31,2740,-,1,0.2,0.1,0.1,1,-,0.2,-,6.97
Osmar Barba,Racing Santander,31,DMC,1,90,-,-,-,-,-,-,-,-,-,6.97
Lass Diarra,Real Madrid,34,M(C),19(4),1672,1,-,0.4,0.7,1.2,1,-,1.8,-,6.97
Henrique Sereno,Real Valladolid,34,D(C),12,1080,-,-,0.1,-,0.3,1.3,-,0.1,-,6.97
Javi Chica,Espanyol,34,D(LR),27(1),2415,-,2,0.4,0.8,0.5,0.7,-,0.5,-,6.96
Alberto Lopo,Deportivo La Coruna,39,D(C),34,3060,1,1,0.6,0.1,-,1.1,-,0.1,-,6.96
Gabriel Milito,Barcelona,38,"D(C),DMC",9(2),784,-,1,0.3,0.2,0.5,0.2,-,0.3,-,6.96
Iván Pillud,Espanyol,33,D(R),6(3),666,-,-,0.2,0.3,0.9,1.1,0.1,0.3,-,6.96
Javad Nekounam,Osasuna,38,"D(C),M(CR)",31,2615,3,-,1.6,0.3,0.2,1.1,-,0.7,-,6.96
Dudu Aouate,Mallorca,41,GK,38,3376,-,1,-,0.1,-,0.3,-,-,-,6.96
Gabi,Real Zaragoza,35,M(C),29(3),2505,1,4,1.1,1.6,0.4,0.9,-,1.1,-,6.96
Tuni,Mallorca,37,AM(L),7(2),546,1,1,0.6,0.4,1.4,0.4,0.2,1.2,-,6.95
Grégory Arnolin,Sporting Gijon,38,"D(CL),DMC",35,3142,2,-,0.7,0.1,0.1,0.7,0.1,0.2,-,6.95
Karim Benzema,Real Madrid,31,FW,14(13),1308,8,3,2.3,1.2,0.7,0.7,1.4,1.1,-,6.95
Manolo Martínez,Tenerife,39,D(CL),26(4),2301,-,-,0.4,0.1,0.2,0.6,-,0.1,-,6.95
Hernán Bernardello,Almeria,32,M(C),35,3044,-,3,1.1,0.7,0.5,1.3,-,0.8,-,6.95
Juanito,Atletico Madrid,42,"D(L),DMC",15(2),1444,2,-,0.5,0.1,0.2,0.5,-,0.3,-,6.95
Antonio López,Atletico Madrid,37,D(L),29(2),2586,2,1,0.5,0.8,0.5,0.7,0.1,0.5,-,6.95
Ángel,Villarreal,38,D(R),22(2),1983,1,1,0.2,0.6,0.3,1,-,0.2,-,6.95
Nauzet Alemán,Real Valladolid,34,M(C),21(5),1647,6,3,1.5,1.6,0.7,1.1,0.2,0.8,-,6.95
Humberto Suazo,Real Zaragoza,38,"AM(L),FW",17,1383,6,3,1.6,1.5,0.8,1.1,0.8,1.7,-,6.95
Thierry Henry,Barcelona,41,"AM(L),FW",15(6),1237,4,2,1.7,0.6,0.5,0.8,0.9,0.9,-,6.95
Paulo Assunção,Atletico Madrid,39,M(C),29(1),2497,1,1,0.3,0.8,0.6,0.6,-,0.7,-,6.94
Manu,Deportivo La Coruna,33,GK,2(1),257,-,-,-,-,-,-,-,-,-,6.94
Víctor Valdés,Barcelona,37,GK,38,3420,-,-,-,-,-,0.2,-,-,-,6.94
David García,Espanyol,38,D(CL),21,1821,-,2,0.2,0.3,0.4,0.9,-,0.4,-,6.94
José Callejón,Espanyol,32,M(LR),31(5),2689,2,4,2,1.3,1.1,2.8,0.6,1.1,-,6.94
Alejandro Alfaro,Tenerife,32,M(R),36,3160,7,5,3.3,1.6,0.4,2.1,0.3,1.9,-,6.94
Diego Costa,Real Valladolid,30,FW,32(2),2894,8,4,2.1,1.6,1.6,3.2,1.5,2.8,-,6.93
César Arzo,Real Valladolid,33,"D(CL),DMC",17(5),1712,1,1,0.5,0.1,0.1,1.4,0.1,-,-,6.93
Pablo Piatti,Almeria,30,M(LR),28(7),2493,7,4,1.8,1,0.9,2.8,0.5,2.1,-,6.93
Kalu Uche,Almeria,36,FW,21(7),2034,9,2,2.8,0.5,0.8,1.5,1.6,1.6,-,6.93
Derek Boateng,Getafe,36,M(C),26(3),2251,-,-,0.6,0.6,1,1,-,1,-,6.93
Chico Flores,Almeria,32,D(C),27,2328,-,-,0.7,0.1,0.4,1,0.1,0.3,-,6.93
Pedro Álvarez,Getafe,37,D(C),12(1),1059,-,-,0.2,-,-,1.2,-,0.2,-,6.93
José Manuel Jurado,Atletico Madrid,33,M(CLR),29(9),2697,7,4,1.8,1.3,1.2,1.8,0.1,1.5,-,6.92
Simão,Atletico Madrid,39,M(L),30(4),2447,2,3,1,1.8,0.8,1.4,0.2,1.1,-,6.92
Francisco Pavón,Real Zaragoza,39,"D(L),DMC",11,962,2,1,0.7,0.3,0.2,0.3,-,0.1,-,6.92
Andrés Guardado,Deportivo La Coruna,32,"D(L),M(CL)",23(3),2013,3,5,1.3,1.3,0.7,1.6,0.3,1.3,-,6.92
Hélder Rosario,Malaga,39,D(C),3,218,-,-,-,-,-,-,-,-,-,6.92
Bojan,Barcelona,28,"AM(CLR),FW",11(12),992,8,3,1.3,0.5,0.4,0.7,0.4,1,-,6.92
Miguel Flaño,Osasuna,34,D(C),31(1),2806,1,1,0.5,0.1,-,0.7,-,0.2,-,6.92
Gorka Iraizoz,Athletic Bilbao,38,GK,37,3330,-,-,-,0.1,-,0.1,-,-,-,6.91
Marc Bertrán,Tenerife,37,D(R),21,1836,1,2,0.3,1,1,0.8,-,0.8,-,6.91
Julien Escudé,Sevilla,39,"D(C),DMC",24,2149,-,2,0.6,0.2,-,0.9,-,0.5,-,6.91
Igor Gabilondo,Athletic Bilbao,40,"AM(CL),FW",16(10),1338,3,5,1,1.5,0.6,0.9,0.2,0.4,-,6.91
Domingo Cisma,Almeria,37,D(L),29(4),2592,3,1,0.8,0.9,0.6,1.1,0.1,0.7,-,6.91
Míchel Macedo,Almeria,29,D(R),28,2380,1,2,0.4,0.6,0.5,1.8,-,0.5,-,6.91
Manucho,Real Valladolid,36,FW,20(8),1775,4,2,2.3,0.8,0.4,1,0.6,1.1,-,6.91
Nino,Tenerife,39,AM(C),37(1),3359,14,-,3.4,1,0.4,1.7,1.1,1.4,-,6.91
Xabier Castillo,Athletic Bilbao,33,D(L),18(1),1595,-,1,0.2,0.5,0.2,1.3,-,0.2,-,6.90
Manu del Moral,Getafe,35,"M(CLR),FW",21(15),1948,8,4,2.3,0.7,1.2,1.3,0.2,0.9,-,6.90
David Belenguer,Getafe,46,DMC,7(6),677,-,-,0.2,0.2,0.2,0.5,-,0.1,-,6.90
Luis García,Espanyol,38,"M(CR),FW",35(1),2887,3,1,1.3,2,0.7,2.2,0.3,1.8,-,6.90
Abdoulay Konko,Sevilla,35,"D(LR),M(R)",17(1),1419,1,-,0.6,0.4,0.7,1.1,-,1,-,6.90
Eliseu,Real Zaragoza,35,"D(L),M(L)",19(2),1549,2,-,1.9,1.5,0.8,2.5,0.4,1.1,-,6.89
Fabio Coltorti,Racing Santander,38,GK,22(1),1999,-,-,-,-,-,0.2,-,-,-,6.89
Mehdi Lacen,Racing Santander,35,M(C),28(5),2552,3,2,0.7,0.8,0.4,0.9,-,0.9,-,6.89
Andoni Iraola,Athletic Bilbao,37,"D(R),M(CR)",37,3222,2,1,0.5,0.7,0.8,0.8,0.2,0.6,-,6.88
Casado,Xerez,32,D(L),26(1),2369,-,2,0.1,0.3,0.7,0.5,-,0.6,-,6.88
Ander Herrera,Real Zaragoza,29,M(C),23(7),2223,2,-,1.1,0.5,0.8,4,0.1,1.6,-,6.88
Patrick Mtiliga,Malaga,38,D(L),24,2021,-,-,0.5,0.3,0.5,1.1,-,0.5,-,6.88
Javi Venta,Villarreal,43,D(R),16(2),1415,-,-,0.2,0.6,0.7,0.6,-,0.6,-,6.88
Fran Yeste,Athletic Bilbao,39,AM(L),13(9),1139,2,3,0.5,1.3,0.5,0.6,-,0.9,-,6.88
Pedro Munitis,Racing Santander,44,"M(CLR),FW",27(2),2205,-,8,1,1.8,0.8,2.8,0.4,2.2,-,6.88
Mikel San José,Athletic Bilbao,30,"D(C),DMC",24(1),2161,1,-,0.5,0.2,0.4,0.4,-,0.1,-,6.88
Ezequiel Luna,Tenerife,32,"D(R),DMC",22(1),1995,1,-,0.3,0.1,0.1,0.7,0.1,0.2,-,6.88
Javier Camuñas,Osasuna,38,"AM(CL),FW",34(2),3046,3,7,1.5,1.4,1.1,1.7,0.8,2.5,-,6.88
Antonio Barragán,Real Valladolid,32,"D(R),M(R)",14(3),1246,-,-,0.2,0.4,0.6,0.8,-,0.4,-,6.87
Óscar Ustari,Getafe,32,GK,16,1440,-,-,-,-,-,0.2,-,-,-,6.87
Pape Diop,Racing Santander,33,M(C),21(2),1835,1,1,0.9,0.7,0.2,1.1,-,0.7,-,6.87
Daniel Aranzubia,Deportivo La Coruna,39,GK,36,3161,-,1,-,0.1,0.1,0.3,-,-,-,6.87
Bruno,Valencia,38,"D(R),M(R)",25(1),2147,-,1,0.2,0.7,0.3,1,0.1,0.7,-,6.87
Nacho Monreal,Osasuna,33,"D(CL),M(L)",31,2747,1,1,0.3,0.5,0.2,0.9,-,0.3,-,6.87
Gonzalo Rodríguez,Villarreal,35,D(C),19(2),1674,-,-,0.2,0.2,0.1,0.9,-,0.2,-,6.86
Iker Casillas,Real Madrid,38,GK,38,3420,-,-,-,0.1,-,0.2,-,-,-,6.86
Martí,Mallorca,44,M(C),27(9),2585,1,2,0.8,0.8,0.3,1.2,0.1,0.6,-,6.86
Rubén Pulido,Real Zaragoza,40,D(R),20(2),1688,2,1,0.4,0.3,0.3,0.8,-,0.5,-,6.86
Víctor Sánchez,Xerez,31,"D(LR),M(CL)",22(3),1916,2,4,0.5,0.5,0.3,1.2,-,1.2,-,6.86
Marc Valiente,Sevilla,32,D(C),2(1),176,-,-,-,-,-,-,-,-,-,6.85
Cristian Álvarez,Espanyol,33,GK,7(1),670,-,-,-,0.4,-,0.1,-,-,-,6.85
Álvaro Negredo,Sevilla,33,FW,25(10),2046,11,5,2.2,0.7,0.5,1.5,0.4,1.2,-,6.85
Koikili,Athletic Bilbao,38,D(CL),20(1),1726,-,2,0.6,0.5,0.2,0.8,-,0.2,-,6.85
Yuri,Real Valladolid,29,"D(L),M(L)",1,90,-,-,-,-,-,-,-,-,-,6.85
Mario Bermejo,Xerez,40,AM(C),33(1),2906,12,2,2,0.8,0.4,2.5,1.1,2,-,6.85
Andrés Palop,Sevilla,45,GK,33,2970,-,-,-,-,0.1,0.2,-,-,-,6.85
Pablo Daniel Osvaldo,Espanyol,33,"AM(C),FW",17(3),1434,7,-,3.3,0.7,1,0.7,1.5,1.6,-,6.85
Pablo Amo,Real Zaragoza,41,D(C),7(2),704,-,-,0.3,-,0.3,0.8,-,0.2,-,6.84
Asier Del Horno,Real Valladolid,38,"D(C),DMC",13,1166,-,-,0.6,0.2,0.3,1.4,-,0.4,-,6.84
Miguel de las Cuevas,Sporting Gijon,33,M(CL),32(5),2549,8,4,1.7,0.7,1.2,1.5,0.5,1.5,-,6.84
Iván Marcano,Villarreal,32,D(CL),15(1),1316,1,1,0.3,0.2,0.2,0.3,0.1,0.2,-,6.84
Jordi Codina,Getafe,37,GK,22,1980,-,-,-,0.1,-,0.2,-,-,-,6.84
Renan,Xerez,34,GK,35,3150,-,-,-,-,-,0.1,-,-,-,6.84
Ayoze,Tenerife,33,M(CL),17(8),1495,2,2,1.4,1.4,0.8,2.6,0.1,1.8,-,6.83
Felipe Caicedo,Malaga,30,FW,15(3),1143,4,2,1.3,0.6,0.8,0.7,1.3,1.2,-,6.83
Carlos Diogo,Real Zaragoza,35,D(R),13(2),1209,2,-,0.3,0.5,0.8,1,0.1,1.2,-,6.83
Manuel Pablo,Deportivo La Coruna,43,D(LR),33,2970,-,-,0.1,0.5,0.2,0.6,-,0.4,-,6.83
Jon Echaide,Osasuna,31,Defender,2,167,-,-,-,0.5,0.5,-,-,-,-,6.83
Juan Rodríguez,Deportivo La Coruna,37,M(C),34(1),3061,3,2,1.3,0.7,0.5,2,0.3,1.1,-,6.83
Ayoze Díaz,Mallorca,37,D(L),33,2937,-,1,0.5,0.6,0.4,0.7,-,0.6,-,6.83
Mohammed Tchité,Racing Santander,35,"AM(L),FW",28(1),2156,11,1,2,0.7,0.3,1.1,1.5,1.2,-,6.83
Juanlu Hens,Tenerife,35,"D(R),M(CR)",31(1),2399,4,2,1,1.6,0.8,0.8,0.1,1.2,-,6.83
